Date,Open,High,Low,Close,Adj Close,Volume
2024-11-11,4.300000190734863,4.650000095367432,4.25,4.489999771118164,4.489999771118164,25731600
2024-11-12,4.440000057220459,4.670000076293945,4.300000190734863,4.559999942779541,4.559999942779541,19585600
2024-11-13,4.539999961853027,4.869999885559082,4.53000020980835,4.559999942779541,4.559999942779541,20294700
2024-11-14,4.630000114440918,4.789999961853027,4.539999961853027,4.570000171661377,4.570000171661377,11358400
2024-11-15,4.579999923706055,4.679999828338623,4.449999809265137,4.480000019073486,4.480000019073486,8892300
2024-11-18,4.449999809265137,4.46999979019165,4.340000152587891,4.360000133514404,4.360000133514404,8117100
2024-11-19,4.340000152587891,4.349999904632568,4.260000228881836,4.340000152587891,4.340000152587891,9523500
2024-11-20,4.300000190734863,4.570000171661377,4.28000020980835,4.440000057220459,4.440000057220459,12564200
2024-11-21,4.460000038146973,4.53000020980835,4.400000095367432,4.489999771118164,4.489999771118164,7842500
2024-11-22,4.480000019073486,4.619999885559082,4.429999828338623,4.550000190734863,4.550000190734863,11997200
2024-11-25,4.690000057220459,4.949999809265137,4.679999828338623,4.860000133514404,4.860000133514404,31663700
2024-11-26,4.869999885559082,5.010000228881836,4.710000038146973,4.800000190734863,4.800000190734863,21620400
2024-11-27,4.860000133514404,5.0,4.849999904632568,4.96999979019165,4.96999979019165,15100700
2024-11-29,5.0,5.090000152587891,4.909999847412109,4.949999809265137,4.949999809265137,9863000
2024-12-02,5.019999980926514,5.190000057220459,4.940000057220459,5.039999961853027,5.039999961853027,17700000
2024-12-03,4.949999809265137,4.989999771118164,4.769999980926514,4.860000133514404,4.860000133514404,10560400
2024-12-04,4.840000152587891,4.949999809265137,4.800000190734863,4.909999847412109,4.909999847412109,7355600
2024-12-05,4.889999866485596,5.559999942779541,4.829999923706055,5.199999809265137,5.199999809265137,48635300
2024-12-06,4.829999923706055,4.880000114440918,4.610000133514404,4.730000019073486,4.730000019073486,37389500
2024-12-09,4.690000057220459,4.760000228881836,4.489999771118164,4.510000228881836,4.510000228881836,16548900
