Date,Open,High,Low,Close,Adj Close,Volume
2024-11-11,14.100000381469727,14.37600040435791,14.026000022888184,14.279999732971191,14.279999732971191,1384500
2024-11-12,14.069999694824219,14.494999885559082,14.050000190734863,14.34000015258789,14.34000015258789,1363300
2024-11-13,14.420000076293945,15.239999771118164,14.369999885559082,14.720000267028809,14.720000267028809,2681100
2024-11-14,14.75,14.774999618530273,14.100000381469727,14.260000228881836,14.260000228881836,1571900
2024-11-15,14.25,14.28499984741211,13.569999694824219,13.899999618530273,13.899999618530273,1912700
2024-11-18,13.90999984741211,14.0649995803833,13.720000267028809,13.8100004196167,13.8100004196167,1361900
2024-11-19,13.550000190734863,13.914999961853027,13.529999732971191,13.779999732971191,13.779999732971191,1061700
2024-11-20,13.779999732971191,14.010000228881836,13.65999984741211,13.930000305175781,13.930000305175781,1353800
2024-11-21,14.079999923706055,14.880000114440918,14.0,14.720000267028809,14.720000267028809,1599700
2024-11-22,15.0,15.824999809265137,14.869999885559082,15.739999771118164,15.739999771118164,3400400
2024-11-25,16.110000610351562,16.31999969482422,15.704999923706055,15.710000038146973,15.710000038146973,2824800
2024-11-26,15.579999923706055,15.649999618530273,15.300000190734863,15.420000076293945,15.420000076293945,1402300
2024-11-27,15.399999618530273,15.399999618530273,14.850000381469727,15.149999618530273,15.149999618530273,1243100
2024-11-29,15.34000015258789,15.460000038146973,15.079999923706055,15.3100004196167,15.3100004196167,937900
2024-12-02,15.229999542236328,15.279999732971191,14.920000076293945,15.119999885559082,15.119999885559082,2167000
2024-12-03,14.890000343322754,15.239999771118164,14.789999961853027,15.180000305175781,15.180000305175781,1958000
2024-12-04,15.649999618530273,15.895000457763672,15.40999984741211,15.829999923706055,15.829999923706055,3014700
2024-12-05,15.569999694824219,15.9399995803833,15.366000175476074,15.460000038146973,15.460000038146973,4497600
2024-12-06,20.0,22.540000915527344,19.010000228881836,22.190000534057617,22.190000534057617,23918100
2024-12-09,22.200000762939453,25.309999465942383,22.1200008392334,24.8700008392334,24.8700008392334,15128900
