Date,SMA50,SMA200,RSI,MACD,MACD_signal,MACD_histogram,Bollinger_hband,Bollinger_lband
2024-05-28,162.78839965820313,,65.26472454168444,4.535450055139478,4.768623242119688,-0.23317318698020983,181.3217366866435,164.51226294714556
2024-05-29,163.36679962158203,,63.67255504730484,4.366997463347872,4.688298086365324,-0.32130062301745266,181.25753985180782,165.8524592326648
2024-05-30,163.879599609375,,54.76196702417404,3.8789280899660525,4.52642408708547,-0.6474959971194174,180.7323093664965,167.17668874141367
2024-05-31,164.36519989013672,,55.46119128501145,3.4842428087916346,4.317987831426703,-0.8337450226350684,180.52221941041455,167.93677869749558
2024-06-03,164.87879974365234,,56.297721008767354,3.1720044531906524,4.088791155779493,-0.9167867025888405,180.31651936158386,168.6854780139044
2024-06-04,165.34599975585937,,57.62082108083017,2.947863776225546,3.8606056798687036,-0.9127419036431577,180.17477576455593,169.35722191610813
2024-06-05,165.86440002441407,,61.0874166400087,2.8934191240576865,3.6671683687065,-0.7737492446488137,180.402931238642,169.53806760169005
2024-06-06,166.39740020751952,,63.22487079137396,2.9198977849634105,3.5177142519578823,-0.5978164669944719,180.6567801470147,170.00321893745794
2024-06-07,166.87760009765626,,56.9123700547716,2.7159142643411087,3.3573542544345276,-0.6414399900934189,180.59310095017068,170.5038976460207
2024-06-10,167.36500030517578,,58.18622117752248,2.579393173000568,3.201762038147736,-0.6223688651471679,180.3095523222694,171.42144743358998
2024-06-11,167.7988003540039,,61.03241322599161,2.5674816596956305,3.074905962457315,-0.5074243027616845,180.1501498412725,172.30985076907908
2024-06-12,168.27260040283204,,63.38926879985836,2.638177586999376,2.987560287365727,-0.349382700366351,180.25912523659247,172.96387586204037
2024-06-13,168.68000061035156,,55.895202312756474,2.4385448001860084,2.8777571899297834,-0.43921238974377497,180.18006021487264,173.3289409447953
2024-06-14,169.20860046386719,,58.918427489028,2.3843753241125967,2.779080816766346,-0.39470549265374943,180.3393958358657,173.4636055679429
2024-06-17,169.705400390625,,59.66733664822001,2.3474693278801624,2.6927585189891095,-0.34528919110894707,180.5076418835875,173.44436006953748
2024-06-18,170.11160034179687,,53.67858439797552,2.1059334944187356,2.575393514075035,-0.46946001965629947,180.34637466426122,173.4046263123013
2024-06-20,170.50300048828126,,56.23665505042403,1.993210375495437,2.4589568863591156,-0.4657465108636787,180.06010475862294,173.50789756071302
2024-06-21,170.9550003051758,,60.93811540682426,2.085597723065945,2.3842850537004816,-0.2986873306345368,180.4750666129345,173.318935157085
2024-06-24,171.3550003051758,,61.85534366737026,2.1764925820685903,2.3427265593741033,-0.16623397730551304,181.03452489433846,173.332476448435
2024-06-25,171.88280029296874,,68.95133755405209,2.60501211242547,2.3951836699843767,0.20982844244109344,182.9308201438505,172.36118119892296
2024-06-26,172.4636001586914,,68.3509856637064,2.894307367155278,2.495008409418557,0.39929895773672097,184.28192389931831,171.74507652792778
2024-06-27,173.08080017089844,,70.32518320727714,3.2068404708323897,2.6373748217013238,0.5694656491310659,185.83327222718628,171.13972887144655
2024-06-28,173.6116000366211,,60.88281922844378,3.140741249375111,2.7380481072360814,0.4026931421390296,186.2607540004647,171.6982471592033
2024-07-01,174.15220001220703,,62.56643778979547,3.138518896611231,2.818142265111111,0.32037663150011975,186.78211979890943,172.22988123868822
2024-07-02,174.77,,65.71500548965787,3.270127559530721,2.9085393239950337,0.3615882355356872,187.6238845990052,172.60711668273305
2024-07-03,175.35880004882813,,66.82076822736072,3.3981954737331534,3.0064705539426577,0.39172491979049573,188.5057355965609,172.95126513586098
2024-07-05,175.99960021972657,,72.4310615372965,3.8243666976330246,3.1700497826807315,0.6543169149522932,190.46303368990215,172.4829669814846
2024-07-08,176.58720001220703,,68.39746922993228,3.996615450239119,3.335362916192409,0.6612525340467101,191.75544461985305,172.403555013936
2024-07-09,177.2370001220703,,68.28680410666698,4.082832353811767,3.484856803716281,0.5979755500954864,192.70297705796244,172.905023125143
2024-07-10,177.61640014648438,,71.08362933704146,4.280947320327243,3.6440749070384735,0.6368724132887698,193.96043384401554,173.25056621701964
2024-07-11,178.00440032958986,,57.82404036247987,3.959801478220669,3.7072202212749126,0.2525812569457564,194.22264760747038,173.8993525145999
2024-07-12,178.44720031738282,,56.71865640138874,3.6215837228899375,3.690092921597918,-0.06850919870798045,194.43022587803168,174.41377436610892
2024-07-15,178.89960021972655,,59.006956105358256,3.4278056172817912,3.637635460734693,-0.2098298434529018,194.47556101143005,175.51343892753482
2024-07-16,179.2404000854492,,53.22535825340082,3.022334762949214,3.5145753211775976,-0.49224055822838375,194.33189337262468,176.37010705462143
2024-07-17,179.5129998779297,,47.822739156736304,2.4404716270175584,3.2997545823455896,-0.8592829553280312,194.10834018792056,176.97765987311462
2024-07-18,179.70079986572264,,42.35664725833054,1.685559723909762,2.9769156106584242,-1.2913558867486623,193.72810477985968,177.6348957084216
2024-07-19,179.82899993896484,,42.709243620197185,1.0884569788390763,2.5992238842945548,-1.5107669054554784,193.50677080589267,178.02422894996673
2024-07-22,180.07279998779296,,50.33092863056333,0.9241353411709383,2.2642061756698313,-1.340070834498893,193.33192315164456,178.5080777638828
2024-07-23,180.3132000732422,,50.776144704305864,0.8048048804204768,1.9723259166199605,-1.1675210361994837,193.17883772626428,178.94216447100135
2024-07-24,180.39480010986327,,37.434627883418386,-0.034156384095894055,1.5710294564767897,-1.6051858405726838,194.25793910196901,176.7420624239099
2024-07-25,180.3600003051758,,32.27896448427906,-1.1066848255426578,1.0354866000729004,-2.142171425615558,195.97974328138753,173.39925909898358
2024-07-26,180.2950003051758,,31.843818455634235,-1.9726645683143715,0.433856366395446,-2.4065209347098175,196.98970586495577,170.5712957219583
2024-07-29,180.24000030517578,,36.54576610516696,-2.433215648633734,-0.13955803661039,-2.293657612023344,197.48220440375385,168.84979785454695
2024-07-30,180.1686004638672,,37.9200010653846,-2.70808403644628,-0.6532632365775681,-2.054820799868712,197.65313303217835,167.4158687378412
2024-07-31,180.0858004760742,,40.377331786578466,-2.789669958072892,-1.080544580876633,-1.7091253771962591,197.38738779853057,166.33561330010227
2024-08-01,179.96560028076172,,39.464456570799975,-2.8776396537019764,-1.4399635954417018,-1.4376760582602746,196.9392771481643,165.2897237063279
2024-08-02,179.74280029296875,,34.591553688802534,-3.236845332141854,-1.7993399427817325,-1.4375053893601217,195.86382065866718,164.0091789140867
2024-08-05,179.39560028076173,,27.567732823904905,-4.100418057024513,-2.2595555656302886,-1.840862491394224,195.67857147143368,161.21042846753116
2024-08-06,179.1052001953125,,27.49026309607852,-4.738255658201382,-2.7552955841445073,-1.9829600740568747,194.93307454738814,158.96592447604937
2024-08-07,178.79360015869142,,27.948159690050048,-5.167236084704371,-3.2376836842564805,-1.9295524004478901,193.14015283297,157.56784582425655
2024-08-08,178.51,,34.50217471969589,-5.197950544785726,-3.6297370563623295,-1.568213488423397,191.7541771150978,156.60782087074202
2024-08-09,178.26980010986327,,37.5698945623994,-5.03913170972595,-3.911615987035054,-1.1275157226908963,190.0806075520674,156.1423904948076
2024-08-12,178.07760009765624,,35.88816770746931,-4.972146985734582,-4.12372218677496,-0.8484247989596225,187.81770331408617,155.98129418347244
2024-08-13,177.91699981689453,,39.87352217809732,-4.705055055786829,-4.239988760577334,-0.4650662952094953,185.74299751934066,156.09899924579608
2024-08-14,177.66919982910156,,35.22831588707393,-4.753286759897321,-4.3426483604413315,-0.4106383994559897,184.17046382189196,155.6125333094557
2024-08-15,177.42999969482423,,37.51965413761509,-4.645966499728246,-4.403311988298714,-0.24265451142953154,182.97943915369373,155.19855767247813
2024-08-16,177.18339965820311,,40.63438639030707,-4.383695438122686,-4.399388678263509,0.015693240140823406,181.52307551013686,155.18992192638657
2024-08-19,176.9843994140625,,47.23772438671382,-3.836290882604203,-4.286769119131648,0.4504782365274451,178.84123036112743,156.3767658546929
2024-08-20,176.844599609375,,48.1873819790975,-3.3190208678329327,-4.093219468871905,0.7741986010389725,175.43517102032814,158.3188252565273
2024-08-21,176.664599609375,,46.06672782982475,-2.982025750271987,-3.870980725151922,0.888954974879935,174.39317960511374,158.6868176483042
2024-08-22,176.41059967041016,,42.80270055102546,-2.8547272391033403,-3.667730027942206,0.8130027888388658,174.12730140865168,158.58569602787176
2024-08-23,176.1679995727539,,46.503230045586506,-2.5677026218922947,-3.447724546732224,0.8800219248399292,174.0089518920802,158.57904554444323
2024-08-26,175.99179931640626,,47.44694778203539,-2.2736781768193737,-3.212915272749654,0.9392370959302805,173.56878161612704,158.69921459969325
2024-08-27,175.75199951171874,,44.80810170426805,-2.1410520318073623,-2.998542624561196,0.8574905927538339,172.8191926152271,158.90080402783929
2024-08-28,175.46639953613283,,41.77336757320755,-2.162715105064393,-2.831377120661836,0.6686620155974428,171.5449550641218,159.31004218929618
2024-08-29,175.20539947509766,,40.063608307533634,-2.2427910470127586,-2.7136599059320208,0.4708688589192622,170.22507526044572,159.72492168779647
2024-08-30,174.95339935302735,,43.90713999956511,-2.143558944048266,-2.59963971355527,0.45608076950700394,169.8217453703812,159.7992522492477
2024-09-03,174.52039947509766,,34.777753028830716,-2.55990349079633,-2.5916924690034824,0.03178897820715232,170.12028389771154,159.29771384398765
2024-09-04,174.06079956054688,,33.8450056688789,-2.920744578664568,-2.6575028909356995,-0.26324168772886836,170.50972058812553,158.6352775808198
2024-09-05,173.5211996459961,,35.67958368325273,-3.1071493695229435,-2.7474321866531484,-0.35971718286979515,170.7432323478339,158.18676643146296
2024-09-06,172.8563998413086,,28.667843304208546,-3.733909352963508,-2.944727619915221,-0.7891817330482871,172.1497635498271,155.60923608396197
2024-09-09,172.1099996948242,,26.428785600218646,-4.389019560203792,-3.2335860079729355,-1.1554335522308565,173.409450916048,152.7645481073895
2024-09-10,171.44179962158202,,27.53485252397732,-4.814772251288076,-3.549823256635964,-1.2649489946521122,174.16550045663203,150.61449832266484
2024-09-11,170.79499938964844,,32.51006718097331,-4.922757773034107,-3.824410159915593,-1.0983476131185137,174.16008343474078,149.24191546662638
2024-09-12,170.17359924316406,,39.5861048217909,-4.6808347088685025,-3.995695069706175,-0.6851396391623275,174.11924312264298,148.6337552294078
2024-09-13,169.59319915771485,,44.790132780683315,-4.212195869123377,-4.038995229589616,-0.17320063953376152,173.91584206600942,148.35715598086557
2024-09-16,168.9337991333008,,45.88984359817203,-3.7475669376881626,-3.9807095712093252,0.2331426335211626,173.54960604512587,148.14839200174913
2024-09-17,168.32979919433595,,48.201647115920366,-3.2379286587504055,-3.8321533887175416,0.5942247299671362,172.6621368416191,148.22386169353717
2024-09-18,167.7371990966797,,49.16265531354067,-2.7594608320746374,-3.617614877388961,0.8581540453143237,171.61833744903075,148.45266017059814
2024-09-19,167.14879913330077,,53.42889445354346,-2.159299242809368,-3.3259517504730427,1.1666525076636747,170.97341333087942,148.65858434978466
2024-09-20,166.69559906005858,,55.73372221420032,-1.552799347878448,-2.971321269954124,1.418521922075676,170.8503211378163,148.6966759324962
2024-09-23,166.22139923095702,,52.59043073719598,-1.1851671807403363,-2.6140904521113666,1.4289232713710303,170.1835243796265,148.92747415552972
2024-09-24,165.73039916992187,,53.61329076252701,-0.838160649350101,-2.2589044915591137,1.4207438422090126,169.44451768555408,149.2374815209889
2024-09-25,165.28019927978517,,52.229435466556644,-0.6085891119479356,-1.9288414156368783,1.3202523036889426,168.9039035717792,149.43909569579893
2024-09-26,164.9043994140625,,53.885983242595955,-0.3547816284883538,-1.6140294582071735,1.2592478297188197,168.801174294322,149.47482515636156
2024-09-27,164.6257992553711,159.93389968872071,56.69673104148334,-0.03541996123044555,-1.2983075588118278,1.2628875975813822,169.09544590095803,149.3695534886904
2024-09-30,164.38179931640624,160.1016497039795,60.10473682783412,0.3667634994205855,-0.9652933471653452,1.3320568465859308,169.48488933245196,149.18811024030194
2024-10-01,164.08319915771483,160.2738996887207,62.17982143428476,0.775804177632665,-0.6170738422057431,1.392878019838408,170.7092732420366,148.94472608657668
2024-10-02,163.7573989868164,160.44444969177246,59.18789004029939,0.9988895129829416,-0.29388117116800616,1.2927706841509479,171.61158719961713,148.99241212899614
2024-10-03,163.61419921875,160.61129974365235,58.912889096388774,1.1543116369631434,-0.004242609541776243,1.1585542465049197,172.3999846413287,149.06501474831973
2024-10-04,163.6021990966797,160.7681497192383,61.51288101441702,1.3706181361057475,0.27072953958772855,1.099888596518019,172.99445908978427,150.1135395674423
2024-10-07,163.51639923095703,160.89959968566893,50.816011608627164,1.191820033511192,0.45494763837242125,0.7368723951387707,172.36725947432316,152.22573979325497
2024-10-08,163.40779907226562,161.0297996520996,53.548805138460246,1.1426552850584528,0.5924891677096276,0.5501661173488253,171.51210639417027,154.6498931175485
2024-10-09,163.23179901123046,161.1360996246338,47.786380746501706,0.880515940685541,0.6500945223048102,0.2304214183807307,170.40853412838158,156.84446574954814
2024-10-10,163.03239898681642,161.2383995819092,48.05997191024941,0.6746740028392253,0.6550104184116934,0.01966358442753191,169.69830198036814,158.3186978365264
2024-10-11,162.8737991333008,161.3468995666504,51.13897755711209,0.6126087486738356,0.6465300844641219,-0.03392133579028622,169.38447169178875,159.24752904063314
2024-10-14,162.8327993774414,161.47144958496094,55.057258042726005,0.7029838808087163,0.6578208437330407,0.045163037075675594,169.18976304900994,160.1782377444471
2024-10-15,162.95799926757812,161.59954956054688,56.19423190242573,0.8096530660423014,0.6881872881948928,0.12146577784740853,169.13406960018187,160.89593070499393
2024-10-16,163.08199951171875,161.7285996246338,55.752382287069246,0.8712363662762073,0.7247971038111558,0.14643926246505146,169.00931104945906,161.61369004917375
2024-10-17,163.15719940185548,161.853349609375,49.86670317677734,0.7316641568232853,0.7261705144135817,0.005493642409703625,168.97054416016695,161.77945583983305
2024-10-18,163.1813995361328,161.97679962158202,51.20991058325908,0.657052262324612,0.7123468639957878,-0.055294601671175836,168.97870213129525,161.8122982349157
2024-10-21,163.189599609375,162.11559967041015,53.0897879680539,0.6509369345855021,0.7000648781137307,-0.04912794352822869,168.9548567502418,162.10914318872307
2024-10-22,163.24699981689454,162.262749710083,55.59560456626174,0.7200955008598839,0.7040710026629614,0.016024498196922532,169.04222154472237,162.33977918769952
2024-10-23,163.21799987792969,162.38249969482422,49.11392930493391,0.5794057544638349,0.6791379530231361,-0.09973219855930116,168.93452409122472,162.59647566463468
2024-10-24,163.2679998779297,162.49234970092775,49.25008797148548,0.46656467803205715,0.6366232980249202,-0.1700586199928631,168.89789807915872,162.7031013715249
2024-10-25,163.34440002441406,162.60829971313476,55.5513738040673,0.5690793026970766,0.6231144989593516,-0.05403519626227493,169.01533061489843,162.7556700564883
2024-10-28,163.4163998413086,162.73164970397949,58.59000686704434,0.7506033717125433,0.64861227350999,0.10199109820255337,169.20600136260555,162.67999869842959
2024-10-29,163.47119995117188,162.8661496734619,64.07558040718118,1.1076312661331258,0.7404160720346171,0.36721519409850867,169.91929306722633,162.23870711587912
2024-10-30,163.6147998046875,163.02644966125487,71.36924605553833,1.7735917957660092,0.9470512167808955,0.8265405789851137,172.34371503730137,160.69728532890957
2024-10-31,163.71599975585937,163.17544967651367,62.01355056541322,1.9999304393990087,1.1576270613045183,0.8423033780944904,173.20753322046687,160.38146671849796
2024-11-01,163.85919952392578,163.31374961853027,61.91219213430636,2.1512784906345246,1.3563573471705197,0.7949211434640049,173.86876544876984,160.12923412398405
