Date,Open,High,Low,Close,Adj Close,Volume
2024-09-11,109.38999938964844,117.19000244140625,107.41999816894531,116.91000366210938,116.8919448852539,441422400
2024-09-12,116.83999633789062,120.79000091552734,115.37999725341797,119.13999938964844,119.13179016113281,367100500
2024-09-13,119.08000183105469,119.95999908447266,117.5999984741211,119.0999984741211,119.09178924560547,238358300
2024-09-16,116.79000091552734,118.18000030517578,114.36000061035156,116.77999877929688,116.7719497680664,248772300
2024-09-17,118.16999816894531,118.80000305175781,114.83000183105469,115.58999633789062,115.58203125,231925900
2024-09-18,115.88999938964844,117.69999694824219,113.22000122070312,113.37000274658203,113.36219024658203,310318900
2024-09-19,117.3499984741211,119.66000366210938,117.25,117.87000274658203,117.86187744140625,293506400
2024-09-20,117.05999755859375,118.62000274658203,115.38999938964844,116.0,115.99200439453125,382462400
2024-09-23,116.55000305175781,116.98999786376953,114.86000061035156,116.26000213623047,116.25199127197266,206228500
2024-09-24,116.5199966430664,121.80000305175781,115.37999725341797,120.87000274658203,120.8616714477539,354966800
2024-09-25,122.0199966430664,124.94000244140625,121.61000061035156,123.51000213623047,123.50149536132812,284692900
2024-09-26,126.80000305175781,127.66999816894531,121.80000305175781,124.04000091552734,124.03145599365234,302582900
2024-09-27,123.97000122070312,124.02999877929688,119.26000213623047,121.4000015258789,121.39163970947266,271009200
2024-09-30,118.30999755859375,121.5,118.1500015258789,121.44000244140625,121.43163299560547,226553700
2024-10-01,121.7699966430664,122.44000244140625,115.79000091552734,117.0,116.99193572998047,302094500
2024-10-02,116.44000244140625,119.37999725341797,115.13999938964844,118.8499984741211,118.84181213378906,221845900
2024-10-03,120.91999816894531,124.36000061035156,120.33999633789062,122.8499984741211,122.84153747558594,277118000
2024-10-04,124.94000244140625,125.04000091552734,121.83000183105469,124.91999816894531,124.91139221191406,243678100
2024-10-07,124.98999786376953,130.63999938964844,124.94999694824219,127.72000122070312,127.7112045288086,346250200
2024-10-08,130.25999450683594,133.47999572753906,129.4199981689453,132.88999938964844,132.88084411621094,285722500
2024-10-09,134.11000061035156,134.52000427246094,131.3800048828125,132.64999389648438,132.64085388183594,246191600
2024-10-10,131.91000366210938,135.0,131.0,134.80999755859375,134.8007049560547,242311300
2024-10-11,134.00999450683594,135.77999877929688,133.66000366210938,134.8000030517578,134.79071044921875,170209500
2024-10-14,136.47000122070312,139.60000610351562,136.3000030517578,138.07000732421875,138.0605010986328,232347700
2024-10-15,137.8699951171875,138.57000732421875,128.74000549316406,131.60000610351562,131.5909423828125,377831000
2024-10-16,133.97999572753906,136.6199951171875,131.5800018310547,135.72000122070312,135.7106475830078,264879700
2024-10-17,139.33999633789062,140.88999938964844,136.8699951171875,136.92999267578125,136.92056274414062,306435900
2024-10-18,138.6699981689453,138.89999389648438,137.27999877929688,138.0,137.99049377441406,176090200
2024-10-21,138.1300048828125,143.7100067138672,138.0,143.7100067138672,143.70010375976562,264554500
2024-10-22,142.91000366210938,144.4199981689453,141.77999877929688,143.58999633789062,143.58010864257812,226311600
2024-10-23,142.02999877929688,142.42999267578125,137.4600067138672,139.55999755859375,139.55038452148438,285930000
2024-10-24,140.82000732421875,141.35000610351562,138.4600067138672,140.41000366210938,140.40032958984375,172354900
2024-10-25,140.92999267578125,144.1300048828125,140.8000030517578,141.5399932861328,141.53024291992188,205122100
2024-10-28,143.0,143.13999938964844,140.0500030517578,140.52000427246094,140.51031494140625,173586700
2024-10-29,140.2899932861328,142.25999450683594,138.89999389648438,141.25,141.24026489257812,157593600
2024-10-30,139.5399932861328,140.3300018310547,136.80999755859375,139.33999633789062,139.3303985595703,179418100
2024-10-31,137.60000610351562,137.61000061035156,132.11000061035156,132.75999450683594,132.7508544921875,270039600
2024-11-01,134.6999969482422,137.30999755859375,134.57000732421875,135.39999389648438,135.3906707763672,207127800
2024-11-04,137.2100067138672,138.9600067138672,135.57000732421875,136.0500030517578,136.04063415527344,187528200
2024-11-05,137.4499969482422,140.3699951171875,137.3300018310547,139.91000366210938,139.90036010742188,160537400
2024-11-06,142.9600067138672,146.49000549316406,141.9600067138672,145.61000061035156,145.59996032714844,242043900
2024-11-07,146.38999938964844,148.92999267578125,146.1699981689453,148.8800048828125,148.8697509765625,207323300
2024-11-08,148.77000427246094,149.77000427246094,146.25999450683594,147.6300048828125,147.6198272705078,175665800
2024-11-11,148.67999267578125,148.85000610351562,143.57000732421875,145.25999450683594,145.24998474121094,182325600
2024-11-12,146.77999877929688,149.64999389648438,146.00999450683594,148.2899932861328,148.27976989746094,198634700
2024-11-13,149.07000732421875,149.3300018310547,145.89999389648438,146.27000427246094,146.25991821289062,191903300
2024-11-14,147.63999938964844,149.0,145.5500030517578,146.75999450683594,146.7498779296875,194463300
2024-11-15,144.8699951171875,145.24000549316406,140.0800018310547,141.97999572753906,141.97021484375,250132900
2024-11-18,139.5,141.5500030517578,137.14999389648438,140.14999389648438,140.1403350830078,221866000
2024-11-19,141.32000732421875,147.1300048828125,140.99000549316406,147.00999450683594,146.99986267089844,227834900
2024-11-20,147.41000366210938,147.55999755859375,142.72999572753906,145.88999938964844,145.87994384765625,309871700
2024-11-21,149.35000610351562,152.88999938964844,140.6999969482422,146.6699981689453,146.65989685058594,400946600
2024-11-22,145.92999267578125,147.16000366210938,141.10000610351562,141.9499969482422,141.94021606445312,236406200
2024-11-25,141.99000549316406,142.0500030517578,135.82000732421875,136.02000427246094,136.01063537597656,344941900
2024-11-26,137.6999969482422,139.3000030517578,135.6699981689453,136.9199981689453,136.9105682373047,190287700
2024-11-27,135.00999450683594,137.22000122070312,131.8000030517578,135.33999633789062,135.33067321777344,226370900
2024-11-29,136.77999877929688,139.35000610351562,136.0500030517578,138.25,138.240478515625,141863200
2024-12-02,138.8300018310547,140.4499969482422,137.82000732421875,138.6300048828125,138.62045288085938,171682800
2024-12-03,138.25999450683594,140.5399932861328,137.9499969482422,140.25999450683594,140.25033569335938,164414000
2024-12-04,142.0,145.7899932861328,140.2899932861328,145.13999938964844,145.1300048828125,231224300
2024-12-05,145.11000061035156,146.5399932861328,143.9499969482422,145.05999755859375,145.05999755859375,172621200
2024-12-06,144.60000610351562,145.6999969482422,141.30999755859375,142.44000244140625,142.44000244140625,188505600
2024-12-09,138.97000122070312,139.9499969482422,137.1300048828125,138.80999755859375,138.80999755859375,189308600
2024-12-10,139.00999450683594,141.82000732421875,133.7899932861328,135.07000732421875,135.07000732421875,209389500
2024-12-11,137.40499877929688,138.0500030517578,135.2100067138672,136.0906982421875,136.0906982421875,61372523
